date,DTB4WK,TCU,UNRATE,RECPROUSM156N,T10Y3M
2013-12-24,0.01,77.564,6.7,0.12,2.92
2013-12-25,0.01,77.564,6.7,0.12,2.92
2013-12-26,0.0,77.564,6.7,0.12,2.93
2013-12-27,0.0,77.564,6.7,0.12,2.95
2013-12-30,0.01,77.564,6.7,0.12,2.92
2013-12-31,0.01,77.564,6.7,0.12,2.97
2014-01-01,0.01,77.219,6.6,0.18,2.97
2014-01-02,0.01,77.219,6.6,0.18,2.93
2014-01-03,0.01,77.219,6.6,0.18,2.94
2014-01-06,0.01,77.219,6.6,0.18,2.93
2014-01-07,0.01,77.219,6.6,0.18,2.92
2014-01-08,0.0,77.219,6.6,0.18,2.96
2014-01-09,0.01,77.219,6.6,0.18,2.93
2014-01-10,0.01,77.219,6.6,0.18,2.83
2014-01-13,0.0,77.219,6.6,0.18,2.81
2014-01-14,0.0,77.219,6.6,0.18,2.84
2014-01-15,0.01,77.219,6.6,0.18,2.86
2014-01-16,0.01,77.219,6.6,0.18,2.82
2014-01-17,0.01,77.219,6.6,0.18,2.79
2014-01-20,0.01,77.219,6.6,0.18,2.79
2014-01-21,0.01,77.219,6.6,0.18,2.81
2014-01-22,0.0,77.219,6.6,0.18,2.83
2014-01-23,0.01,77.219,6.6,0.18,2.75
2014-01-24,0.04,77.219,6.6,0.18,2.71
2014-01-27,0.04,77.219,6.6,0.18,2.73
2014-01-28,0.05,77.219,6.6,0.18,2.72
2014-01-29,0.04,77.219,6.6,0.18,2.65
2014-01-30,0.04,77.219,6.6,0.18,2.7
2014-01-31,0.03,77.219,6.6,0.18,2.65
2014-02-01,0.03,77.7522,6.7,0.02,2.65
2014-02-03,0.04,77.7522,6.7,0.02,2.56
2014-02-04,0.12,77.7522,6.7,0.02,2.58
2014-02-05,0.13,77.7522,6.7,0.02,2.63
2014-02-06,0.07,77.7522,6.7,0.02,2.66
2014-02-07,0.1,77.7522,6.7,0.02,2.63
2014-02-10,0.07,77.7522,6.7,0.02,2.63
2014-02-11,0.05,77.7522,6.7,0.02,2.7
2014-02-12,0.01,77.7522,6.7,0.02,2.75
2014-02-13,0.01,77.7522,6.7,0.02,2.7
2014-02-14,0.01,77.7522,6.7,0.02,2.73
2014-02-17,0.01,77.7522,6.7,0.02,2.73
2014-02-18,0.02,77.7522,6.7,0.02,2.66
2014-02-19,0.04,77.7522,6.7,0.02,2.67
2014-02-20,0.02,77.7522,6.7,0.02,2.71
2014-02-21,0.02,77.7522,6.7,0.02,2.68
2014-02-24,0.02,77.7522,6.7,0.02,2.7
2014-02-25,0.04,77.7522,6.7,0.02,2.65
2014-02-26,0.04,77.7522,6.7,0.02,2.62
2014-02-27,0.04,77.7522,6.7,0.02,2.61
2014-02-28,0.04,77.7522,6.7,0.02,2.61
2014-03-01,0.04,78.4825,6.7,0.02,2.61
2014-03-03,0.04,78.4825,6.7,0.02,2.55
2014-03-04,0.06,78.4825,6.7,0.02,2.65
2014-03-05,0.06,78.4825,6.7,0.02,2.64
2014-03-06,0.06,78.4825,6.7,0.02,2.69
2014-03-07,0.06,78.4825,6.7,0.02,2.74
2014-03-10,0.05,78.4825,6.7,0.02,2.74
2014-03-11,0.06,78.4825,6.7,0.02,2.72
2014-03-12,0.05,78.4825,6.7,0.02,2.68
2014-03-13,0.06,78.4825,6.7,0.02,2.61
2014-03-14,0.05,78.4825,6.7,0.02,2.6
2014-03-17,0.05,78.4825,6.7,0.02,2.64
2014-03-18,0.07,78.4825,6.7,0.02,2.63
2014-03-19,0.07,78.4825,6.7,0.02,2.72
2014-03-20,0.06,78.4825,6.7,0.02,2.73
2014-03-21,0.05,78.4825,6.7,0.02,2.69
2014-03-24,0.05,78.4825,6.7,0.02,2.68
2014-03-25,0.05,78.4825,6.7,0.02,2.7
2014-03-26,0.05,78.4825,6.7,0.02,2.66
2014-03-27,0.02,78.4825,6.7,0.02,2.65
2014-03-28,0.03,78.4825,6.7,0.02,2.69
2014-03-31,0.03,78.4825,6.7,0.02,2.68
2014-04-01,0.02,78.4738,6.2,0.0,2.73
2014-04-02,0.02,78.4738,6.2,0.0,2.8
2014-04-03,0.03,78.4738,6.2,0.0,2.78
2014-04-04,0.03,78.4738,6.2,0.0,2.71
2014-04-07,0.03,78.4738,6.2,0.0,2.68
2014-04-08,0.04,78.4738,6.2,0.0,2.66
2014-04-09,0.03,78.4738,6.2,0.0,2.67
2014-04-10,0.03,78.4738,6.2,0.0,2.61
2014-04-11,0.04,78.4738,6.2,0.0,2.59
2014-04-14,0.03,78.4738,6.2,0.0,2.61
2014-04-15,0.03,78.4738,6.2,0.0,2.6
2014-04-16,0.03,78.4738,6.2,0.0,2.61
2014-04-17,0.02,78.4738,6.2,0.0,2.7
2014-04-18,0.02,78.4738,6.2,0.0,2.7
2014-04-21,0.02,78.4738,6.2,0.0,2.69
2014-04-22,0.02,78.4738,6.2,0.0,2.7
2014-04-23,0.02,78.4738,6.2,0.0,2.68
2014-04-24,0.0,78.4738,6.2,0.0,2.69
2014-04-25,0.01,78.4738,6.2,0.0,2.65
2014-04-28,0.0,78.4738,6.2,0.0,2.67
2014-04-29,0.02,78.4738,6.2,0.0,2.69
2014-04-30,0.02,78.4738,6.2,0.0,2.64
2014-05-01,0.02,78.731,6.3,0.06,2.6
2014-05-02,0.01,78.731,6.3,0.06,2.58
2014-05-05,0.01,78.731,6.3,0.06,2.6
2014-05-06,0.03,78.731,6.3,0.06,2.58
2014-05-07,0.03,78.731,6.3,0.06,2.59
2014-05-08,0.02,78.731,6.3,0.06,2.58
2014-05-09,0.02,78.731,6.3,0.06,2.59
2014-05-12,0.02,78.731,6.3,0.06,2.63
2014-05-13,0.03,78.731,6.3,0.06,2.58
2014-05-14,0.02,78.731,6.3,0.06,2.51
2014-05-15,0.01,78.731,6.3,0.06,2.47
2014-05-16,0.01,78.731,6.3,0.06,2.49
2014-05-19,0.01,78.731,6.3,0.06,2.51
2014-05-20,0.04,78.731,6.3,0.06,2.49
2014-05-21,0.04,78.731,6.3,0.06,2.5
2014-05-22,0.03,78.731,6.3,0.06,2.53
2014-05-23,0.04,78.731,6.3,0.06,2.5
2014-05-26,0.04,78.731,6.3,0.06,2.5
2014-05-27,0.03,78.731,6.3,0.06,2.48
2014-05-28,0.04,78.731,6.3,0.06,2.4
2014-05-29,0.05,78.731,6.3,0.06,2.41
2014-05-30,0.05,78.731,6.3,0.06,2.44
2014-06-01,0.05,78.9229,6.1,0.04,2.44
2014-06-02,0.04,78.9229,6.1,0.04,2.5
2014-06-03,0.04,78.9229,6.1,0.04,2.56
2014-06-04,0.04,78.9229,6.1,0.04,2.57
2014-06-05,0.03,78.9229,6.1,0.04,2.55
2014-06-06,0.02,78.9229,6.1,0.04,2.56
2014-06-09,0.03,78.9229,6.1,0.04,2.58
2014-06-10,0.04,78.9229,6.1,0.04,2.6
2014-06-11,0.03,78.9229,6.1,0.04,2.61
2014-06-12,0.02,78.9229,6.1,0.04,2.54
2014-06-13,0.02,78.9229,6.1,0.04,2.56
2014-06-16,0.03,78.9229,6.1,0.04,2.57
2014-06-17,0.03,78.9229,6.1,0.04,2.62
2014-06-18,0.03,78.9229,6.1,0.04,2.58
2014-06-19,0.01,78.9229,6.1,0.04,2.62
2014-06-20,0.01,78.9229,6.1,0.04,2.61
2014-06-23,0.02,78.9229,6.1,0.04,2.6
2014-06-24,0.01,78.9229,6.1,0.04,2.56
2014-06-25,0.01,78.9229,6.1,0.04,2.54
2014-06-26,0.01,78.9229,6.1,0.04,2.49
2014-06-27,0.02,78.9229,6.1,0.04,2.51
2014-06-30,0.02,78.9229,6.1,0.04,2.49
2014-07-01,0.03,79.0163,6.2,0.04,2.56
2014-07-02,0.02,79.0163,6.2,0.04,2.62
2014-07-03,0.01,79.0163,6.2,0.04,2.64
2014-07-04,0.01,79.0163,6.2,0.04,2.64
2014-07-07,0.02,79.0163,6.2,0.04,2.59
2014-07-08,0.02,79.0163,6.2,0.04,2.55
2014-07-09,0.03,79.0163,6.2,0.04,2.54
2014-07-10,0.02,79.0163,6.2,0.04,2.53
2014-07-11,0.02,79.0163,6.2,0.04,2.51
2014-07-14,0.02,79.0163,6.2,0.04,2.52
2014-07-15,0.02,79.0163,6.2,0.04,2.54
2014-07-16,0.02,79.0163,6.2,0.04,2.53
2014-07-17,0.02,79.0163,6.2,0.04,2.45
2014-07-18,0.03,79.0163,6.2,0.04,2.48
2014-07-21,0.02,79.0163,6.2,0.04,2.46
2014-07-22,0.03,79.0163,6.2,0.04,2.45
2014-07-23,0.03,79.0163,6.2,0.04,2.45
2014-07-24,0.04,79.0163,6.2,0.04,2.49
2014-07-25,0.03,79.0163,6.2,0.04,2.45
2014-07-28,0.03,79.0163,6.2,0.04,2.46
2014-07-29,0.03,79.0163,6.2,0.04,2.45
2014-07-30,0.03,79.0163,6.2,0.04,2.53
2014-07-31,0.01,79.0163,6.2,0.04,2.55
2014-08-01,0.01,78.8163,6.1,0.14,2.49
2014-08-04,0.02,78.8163,6.1,0.14,2.47
2014-08-05,0.03,78.8163,6.1,0.14,2.46
2014-08-06,0.03,78.8163,6.1,0.14,2.46
2014-08-07,0.03,78.8163,6.1,0.14,2.4
2014-08-08,0.03,78.8163,6.1,0.14,2.41
2014-08-11,0.03,78.8163,6.1,0.14,2.4
2014-08-12,0.05,78.8163,6.1,0.14,2.43
2014-08-13,0.04,78.8163,6.1,0.14,2.39
2014-08-14,0.04,78.8163,6.1,0.14,2.36
2014-08-15,0.03,78.8163,6.1,0.14,2.31
2014-08-18,0.02,78.8163,6.1,0.14,2.36
2014-08-19,0.04,78.8163,6.1,0.14,2.37
2014-08-20,0.04,78.8163,6.1,0.14,2.39
2014-08-21,0.03,78.8163,6.1,0.14,2.39
2014-08-22,0.04,78.8163,6.1,0.14,2.37
2014-08-25,0.02,78.8163,6.1,0.14,2.35
2014-08-26,0.04,78.8163,6.1,0.14,2.36
2014-08-27,0.02,78.8163,6.1,0.14,2.33
2014-08-28,0.02,78.8163,6.1,0.14,2.31
2014-08-29,0.02,78.8163,6.1,0.14,2.32
2014-09-01,0.02,78.9895,5.9,0.06,2.32
2014-09-02,0.02,78.9895,5.9,0.06,2.39
2014-09-03,0.02,78.9895,5.9,0.06,2.38
2014-09-04,0.02,78.9895,5.9,0.06,2.42
2014-09-05,0.02,78.9895,5.9,0.06,2.43
2014-09-08,0.01,78.9895,5.9,0.06,2.46
2014-09-09,0.01,78.9895,5.9,0.06,2.48
2014-09-10,0.01,78.9895,5.9,0.06,2.52
2014-09-11,0.01,78.9895,5.9,0.06,2.52
2014-09-12,0.01,78.9895,5.9,0.06,2.6
2014-09-15,0.01,78.9895,5.9,0.06,2.58
2014-09-16,0.01,78.9895,5.9,0.06,2.58
2014-09-17,0.01,78.9895,5.9,0.06,2.6
2014-09-18,0.01,78.9895,5.9,0.06,2.61
2014-09-19,0.01,78.9895,5.9,0.06,2.57
2014-09-22,0.0,78.9895,5.9,0.06,2.56
2014-09-23,0.01,78.9895,5.9,0.06,2.53
2014-09-24,0.01,78.9895,5.9,0.06,2.55
2014-09-25,0.0,78.9895,5.9,0.06,2.51
2014-09-26,0.01,78.9895,5.9,0.06,2.53
2014-09-29,0.01,78.9895,5.9,0.06,2.48
2014-09-30,0.02,78.9895,5.9,0.06,2.5
2014-10-01,0.01,78.9292,5.7,0.14,2.4
2014-10-02,0.01,78.9292,5.7,0.14,2.43
2014-10-03,0.01,78.9292,5.7,0.14,2.44
2014-10-06,0.01,78.9292,5.7,0.14,2.41
2014-10-07,0.02,78.9292,5.7,0.14,2.34
2014-10-08,0.01,78.9292,5.7,0.14,2.34
2014-10-09,0.02,78.9292,5.7,0.14,2.33
2014-10-10,0.02,78.9292,5.7,0.14,2.3
2014-10-13,0.02,78.9292,5.7,0.14,2.3
2014-10-14,0.03,78.9292,5.7,0.14,2.19
2014-10-15,0.02,78.9292,5.7,0.14,2.13
2014-10-16,0.04,78.9292,5.7,0.14,2.14
2014-10-17,0.03,78.9292,5.7,0.14,2.2
2014-10-20,0.03,78.9292,5.7,0.14,2.18
2014-10-21,0.04,78.9292,5.7,0.14,2.21
2014-10-22,0.04,78.9292,5.7,0.14,2.23
2014-10-23,0.02,78.9292,5.7,0.14,2.28
2014-10-24,0.02,78.9292,5.7,0.14,2.28
2014-10-27,0.03,78.9292,5.7,0.14,2.25
2014-10-28,0.02,78.9292,5.7,0.14,2.28
2014-10-29,0.01,78.9292,5.7,0.14,2.31
2014-10-30,0.01,78.9292,5.7,0.14,2.31
2014-10-31,0.01,78.9292,5.7,0.14,2.34
2014-11-01,0.01,79.3647,5.8,0.1,2.34
2014-11-03,0.03,79.3647,5.8,0.1,2.34
2014-11-04,0.04,79.3647,5.8,0.1,2.32
2014-11-05,0.04,79.3647,5.8,0.1,2.33
2014-11-06,0.04,79.3647,5.8,0.1,2.36
2014-11-07,0.04,79.3647,5.8,0.1,2.29
2014-11-10,0.04,79.3647,5.8,0.1,2.36
2014-11-11,0.04,79.3647,5.8,0.1,2.36
2014-11-12,0.05,79.3647,5.8,0.1,2.35
2014-11-13,0.05,79.3647,5.8,0.1,2.33
2014-11-14,0.04,79.3647,5.8,0.1,2.3
2014-11-17,0.02,79.3647,5.8,0.1,2.31
2014-11-18,0.04,79.3647,5.8,0.1,2.3
2014-11-19,0.04,79.3647,5.8,0.1,2.35
2014-11-20,0.04,79.3647,5.8,0.1,2.32
2014-11-21,0.04,79.3647,5.8,0.1,2.3
2014-11-24,0.04,79.3647,5.8,0.1,2.28
2014-11-25,0.06,79.3647,5.8,0.1,2.25
2014-11-26,0.06,79.3647,5.8,0.1,2.22
2014-11-27,0.06,79.3647,5.8,0.1,2.22
2014-11-28,0.04,79.3647,5.8,0.1,2.16
2014-12-01,0.01,79.304,5.6,0.24,2.19
2014-12-02,0.04,79.304,5.6,0.24,2.25
2014-12-03,0.03,79.304,5.6,0.24,2.28
2014-12-04,0.03,79.304,5.6,0.24,2.23
2014-12-05,0.02,79.304,5.6,0.24,2.29
2014-12-08,0.03,79.304,5.6,0.24,2.23
2014-12-09,0.05,79.304,5.6,0.24,2.18
2014-12-10,0.05,79.304,5.6,0.24,2.15
2014-12-11,0.02,79.304,5.6,0.24,2.16
2014-12-12,0.02,79.304,5.6,0.24,2.08
2014-12-15,0.02,79.304,5.6,0.24,2.08
2014-12-16,0.03,79.304,5.6,0.24,2.04
2014-12-17,0.03,79.304,5.6,0.24,2.11
2014-12-18,0.04,79.304,5.6,0.24,2.18
2014-12-19,0.01,79.304,5.6,0.24,2.13
2014-12-22,0.01,79.304,5.6,0.24,2.12
2014-12-23,0.02,79.304,5.6,0.24,2.23
2014-12-24,0.01,79.304,5.6,0.24,2.26
2014-12-25,0.01,79.304,5.6,0.24,2.26
2014-12-26,0.01,79.304,5.6,0.24,2.24
2014-12-29,0.01,79.304,5.6,0.24,2.19
2014-12-30,0.03,79.304,5.6,0.24,2.17
2014-12-31,0.03,79.304,5.6,0.24,2.13
2015-01-01,0.03,78.6338,5.7,1.32,2.13
2015-01-02,0.02,78.6338,5.7,1.32,2.1
2015-01-05,0.02,78.6338,5.7,1.32,2.01
2015-01-06,0.02,78.6338,5.7,1.32,1.94
2015-01-07,0.02,78.6338,5.7,1.32,1.93
2015-01-08,0.01,78.6338,5.7,1.32,2.0
2015-01-09,0.02,78.6338,5.7,1.32,1.96
2015-01-12,0.02,78.6338,5.7,1.32,1.89
2015-01-13,0.02,78.6338,5.7,1.32,1.88
2015-01-14,0.02,78.6338,5.7,1.32,1.82
2015-01-15,0.03,78.6338,5.7,1.32,1.74
2015-01-16,0.02,78.6338,5.7,1.32,1.8
2015-01-19,0.02,78.6338,5.7,1.32,1.8
2015-01-20,0.01,78.6338,5.7,1.32,1.79
2015-01-21,0.01,78.6338,5.7,1.32,1.84
2015-01-22,0.02,78.6338,5.7,1.32,1.87
2015-01-23,0.02,78.6338,5.7,1.32,1.79
2015-01-26,0.02,78.6338,5.7,1.32,1.8
2015-01-27,0.02,78.6338,5.7,1.32,1.81
2015-01-28,0.02,78.6338,5.7,1.32,1.71
2015-01-29,0.01,78.6338,5.7,1.32,1.74
2015-01-30,0.01,78.6338,5.7,1.32,1.66
2015-02-01,0.01,78.0854,5.5,1.66,1.66
2015-02-02,0.01,78.0854,5.5,1.66,1.66
2015-02-03,0.02,78.0854,5.5,1.66,1.77
2015-02-04,0.01,78.0854,5.5,1.66,1.8
2015-02-05,0.02,78.0854,5.5,1.66,1.81
2015-02-06,0.01,78.0854,5.5,1.66,1.93
2015-02-09,0.02,78.0854,5.5,1.66,1.95
2015-02-10,0.02,78.0854,5.5,1.66,2.0
2015-02-11,0.02,78.0854,5.5,1.66,1.99
2015-02-12,0.02,78.0854,5.5,1.66,1.97
2015-02-13,0.02,78.0854,5.5,1.66,2.01
2015-02-16,0.02,78.0854,5.5,1.66,2.01
2015-02-17,0.02,78.0854,5.5,1.66,2.12
2015-02-18,0.02,78.0854,5.5,1.66,2.05
2015-02-19,0.02,78.0854,5.5,1.66,2.09
2015-02-20,0.02,78.0854,5.5,1.66,2.11
2015-02-23,0.01,78.0854,5.5,1.66,2.04
2015-02-24,0.02,78.0854,5.5,1.66,1.97
2015-02-25,0.02,78.0854,5.5,1.66,1.94
2015-02-26,0.02,78.0854,5.5,1.66,2.0
2015-02-27,0.02,78.0854,5.5,1.66,1.98
2015-03-01,0.02,77.8104,5.4,1.42,1.98
2015-03-02,0.02,77.8104,5.4,1.42,2.06
2015-03-03,0.01,77.8104,5.4,1.42,2.1
2015-03-04,0.01,77.8104,5.4,1.42,2.11
2015-03-05,0.02,77.8104,5.4,1.42,2.09
2015-03-06,0.02,77.8104,5.4,1.42,2.23
2015-03-09,0.01,77.8104,5.4,1.42,2.18
2015-03-10,0.03,77.8104,5.4,1.42,2.12
2015-03-11,0.03,77.8104,5.4,1.42,2.08
2015-03-12,0.03,77.8104,5.4,1.42,2.07
2015-03-13,0.03,77.8104,5.4,1.42,2.1
2015-03-16,0.02,77.8104,5.4,1.42,2.05
2015-03-17,0.05,77.8104,5.4,1.42,2.01
2015-03-18,0.02,77.8104,5.4,1.42,1.9
2015-03-19,0.02,77.8104,5.4,1.42,1.95
2015-03-20,0.0,77.8104,5.4,1.42,1.92
2015-03-23,0.02,77.8104,5.4,1.42,1.89
2015-03-24,0.03,77.8104,5.4,1.42,1.86
2015-03-25,0.02,77.8104,5.4,1.42,1.89
2015-03-26,0.02,77.8104,5.4,1.42,1.98
2015-03-27,0.02,77.8104,5.4,1.42,1.91
2015-03-30,0.02,77.8104,5.4,1.42,1.92
2015-03-31,0.05,77.8104,5.4,1.42,1.91
2015-04-01,0.02,77.3473,5.4,1.04,1.84
2015-04-02,0.02,77.3473,5.4,1.04,1.9
2015-04-03,0.04,77.3473,5.4,1.04,1.83
2015-04-06,0.02,77.3473,5.4,1.04,1.89
2015-04-07,0.02,77.3473,5.4,1.04,1.87
2015-04-08,0.02,77.3473,5.4,1.04,1.89
2015-04-09,0.02,77.3473,5.4,1.04,1.94
2015-04-10,0.01,77.3473,5.4,1.04,1.94
2015-04-13,0.02,77.3473,5.4,1.04,1.91
2015-04-14,0.02,77.3473,5.4,1.04,1.88
2015-04-15,0.02,77.3473,5.4,1.04,1.89
2015-04-16,0.03,77.3473,5.4,1.04,1.88
2015-04-17,0.03,77.3473,5.4,1.04,1.86
2015-04-20,0.03,77.3473,5.4,1.04,1.87
2015-04-21,0.02,77.3473,5.4,1.04,1.89
2015-04-22,0.01,77.3473,5.4,1.04,1.96
2015-04-23,0.01,77.3473,5.4,1.04,1.93
2015-04-24,0.03,77.3473,5.4,1.04,1.9
2015-04-27,0.01,77.3473,5.4,1.04,1.92
2015-04-28,-0.02,77.3473,5.4,1.04,1.98
2015-04-29,-0.02,77.3473,5.4,1.04,2.05
2015-04-30,-0.01,77.3473,5.4,1.04,2.04
2015-05-01,0.0,76.9844,5.6,0.9,2.11
2015-05-04,0.01,76.9844,5.6,0.9,2.14
2015-05-05,0.01,76.9844,5.6,0.9,2.18
2015-05-06,0.02,76.9844,5.6,0.9,2.23
2015-05-07,0.01,76.9844,5.6,0.9,2.17
2015-05-08,0.01,76.9844,5.6,0.9,2.15
2015-05-11,0.02,76.9844,5.6,0.9,2.26
2015-05-12,0.01,76.9844,5.6,0.9,2.25
2015-05-13,0.02,76.9844,5.6,0.9,2.25
2015-05-14,0.0,76.9844,5.6,0.9,2.22
2015-05-15,0.02,76.9844,5.6,0.9,2.12
2015-05-18,0.01,76.9844,5.6,0.9,2.21
2015-05-19,0.02,76.9844,5.6,0.9,2.25
2015-05-20,0.02,76.9844,5.6,0.9,2.24
2015-05-21,0.02,76.9844,5.6,0.9,2.17
2015-05-22,0.01,76.9844,5.6,0.9,2.19
2015-05-25,0.01,76.9844,5.6,0.9,2.19
2015-05-26,0.01,76.9844,5.6,0.9,2.12
2015-05-27,0.02,76.9844,5.6,0.9,2.13
2015-05-28,0.01,76.9844,5.6,0.9,2.12
2015-05-29,0.01,76.9844,5.6,0.9,2.11
2015-06-01,0.02,76.7496,5.3,0.76,2.17
2015-06-02,0.02,76.7496,5.3,0.76,2.26
2015-06-03,0.02,76.7496,5.3,0.76,2.36
2015-06-04,0.02,76.7496,5.3,0.76,2.29
2015-06-05,0.02,76.7496,5.3,0.76,2.38
2015-06-08,0.01,76.7496,5.3,0.76,2.37
2015-06-09,0.01,76.7496,5.3,0.76,2.4
2015-06-10,0.01,76.7496,5.3,0.76,2.48
2015-06-11,0.01,76.7496,5.3,0.76,2.38
2015-06-12,0.01,76.7496,5.3,0.76,2.37
2015-06-15,0.0,76.7496,5.3,0.76,2.34
2015-06-16,0.0,76.7496,5.3,0.76,2.31
2015-06-17,0.0,76.7496,5.3,0.76,2.31
2015-06-18,-0.01,76.7496,5.3,0.76,2.34
2015-06-19,-0.01,76.7496,5.3,0.76,2.25
2015-06-22,-0.02,76.7496,5.3,0.76,2.36
2015-06-23,-0.01,76.7496,5.3,0.76,2.41
2015-06-24,-0.01,76.7496,5.3,0.76,2.37
2015-06-25,-0.01,76.7496,5.3,0.76,2.39
2015-06-26,0.0,76.7496,5.3,0.76,2.48
2015-06-29,-0.01,76.7496,5.3,0.76,2.31
2015-06-30,0.02,76.7496,5.3,0.76,2.34
2015-07-01,0.01,77.2342,5.2,0.34,2.42
2015-07-02,0.01,77.2342,5.2,0.34,2.39
2015-07-03,0.01,77.2342,5.2,0.34,2.39
2015-07-06,0.01,77.2342,5.2,0.34,2.28
2015-07-07,0.02,77.2342,5.2,0.34,2.25
2015-07-08,0.02,77.2342,5.2,0.34,2.2
2015-07-09,0.02,77.2342,5.2,0.34,2.29
2015-07-10,0.01,77.2342,5.2,0.34,2.41
2015-07-13,0.02,77.2342,5.2,0.34,2.42
2015-07-14,0.03,77.2342,5.2,0.34,2.4
2015-07-15,0.03,77.2342,5.2,0.34,2.34
2015-07-16,0.03,77.2342,5.2,0.34,2.34
2015-07-17,0.03,77.2342,5.2,0.34,2.31
2015-07-20,0.03,77.2342,5.2,0.34,2.34
2015-07-21,0.04,77.2342,5.2,0.34,2.32
2015-07-22,0.04,77.2342,5.2,0.34,2.29
2015-07-23,0.04,77.2342,5.2,0.34,2.25
2015-07-24,0.04,77.2342,5.2,0.34,2.23
2015-07-27,0.04,77.2342,5.2,0.34,2.18
2015-07-28,0.05,77.2342,5.2,0.34,2.21
2015-07-29,0.05,77.2342,5.2,0.34,2.23
2015-07-30,0.05,77.2342,5.2,0.34,2.21
2015-07-31,0.04,77.2342,5.2,0.34,2.12
2015-08-01,0.04,77.1213,5.1,0.5,2.12
2015-08-03,0.02,77.1213,5.1,0.5,2.08
2015-08-04,0.05,77.1213,5.1,0.5,2.15
2015-08-05,0.05,77.1213,5.1,0.5,2.2
2015-08-06,0.04,77.1213,5.1,0.5,2.19
2015-08-07,0.03,77.1213,5.1,0.5,2.12
2015-08-10,0.02,77.1213,5.1,0.5,2.12
2015-08-11,0.06,77.1213,5.1,0.5,2.05
2015-08-12,0.06,77.1213,5.1,0.5,2.04
2015-08-13,0.06,77.1213,5.1,0.5,2.09
2015-08-14,0.04,77.1213,5.1,0.5,2.11
2015-08-17,0.02,77.1213,5.1,0.5,2.06
2015-08-18,0.05,77.1213,5.1,0.5,2.13
2015-08-19,0.05,77.1213,5.1,0.5,2.07
2015-08-20,0.01,77.1213,5.1,0.5,2.07
2015-08-21,0.02,77.1213,5.1,0.5,2.02
2015-08-24,0.02,77.1213,5.1,0.5,1.95
2015-08-25,0.04,77.1213,5.1,0.5,2.05
2015-08-26,0.03,77.1213,5.1,0.5,2.12
2015-08-27,0.02,77.1213,5.1,0.5,2.12
2015-08-28,0.02,77.1213,5.1,0.5,2.13
2015-08-31,0.0,77.1213,5.1,0.5,2.13
2015-09-01,0.01,76.9102,5.0,0.8,2.14
2015-09-02,0.01,76.9102,5.0,0.8,2.17
2015-09-03,0.02,76.9102,5.0,0.8,2.16
2015-09-04,0.02,76.9102,5.0,0.8,2.11
2015-09-07,0.02,76.9102,5.0,0.8,2.11
2015-09-08,0.02,76.9102,5.0,0.8,2.14
2015-09-09,0.02,76.9102,5.0,0.8,2.18
2015-09-10,0.02,76.9102,5.0,0.8,2.21
2015-09-11,0.04,76.9102,5.0,0.8,2.16
2015-09-14,0.02,76.9102,5.0,0.8,2.11
2015-09-15,0.0,76.9102,5.0,0.8,2.21
2015-09-16,-0.01,76.9102,5.0,0.8,2.24
2015-09-17,-0.01,76.9102,5.0,0.8,2.2
2015-09-18,-0.01,76.9102,5.0,0.8,2.13
2015-09-21,-0.01,76.9102,5.0,0.8,2.19
2015-09-22,-0.02,76.9102,5.0,0.8,2.14
2015-09-23,-0.03,76.9102,5.0,0.8,2.15
2015-09-24,-0.03,76.9102,5.0,0.8,2.12
2015-09-25,-0.02,76.9102,5.0,0.8,2.17
2015-09-28,-0.02,76.9102,5.0,0.8,2.09
2015-09-29,-0.01,76.9102,5.0,0.8,2.04
2015-09-30,-0.02,76.9102,5.0,0.8,2.06
2015-10-01,-0.01,76.5691,5.0,1.06,2.05
2015-10-02,-0.02,76.5691,5.0,1.06,1.99
2015-10-05,-0.02,76.5691,5.0,1.06,2.06
2015-10-06,-0.01,76.5691,5.0,1.06,2.05
2015-10-07,0.0,76.5691,5.0,1.06,2.08
2015-10-08,-0.01,76.5691,5.0,1.06,2.12
2015-10-09,0.01,76.5691,5.0,1.06,2.11
2015-10-12,0.01,76.5691,5.0,1.06,2.11
2015-10-13,0.0,76.5691,5.0,1.06,2.05
2015-10-14,0.0,76.5691,5.0,1.06,1.99
2015-10-15,0.0,76.5691,5.0,1.06,2.03
2015-10-16,0.03,76.5691,5.0,1.06,2.03
2015-10-19,0.07,76.5691,5.0,1.06,2.02
2015-10-20,0.08,76.5691,5.0,1.06,2.06
2015-10-21,0.01,76.5691,5.0,1.06,2.03
2015-10-22,0.02,76.5691,5.0,1.06,2.04
2015-10-23,0.01,76.5691,5.0,1.06,2.08
2015-10-26,0.01,76.5691,5.0,1.06,2.05
2015-10-27,0.01,76.5691,5.0,1.06,2.02
2015-10-28,0.03,76.5691,5.0,1.06,2.06
2015-10-29,0.02,76.5691,5.0,1.06,2.12
2015-10-30,0.01,76.5691,5.0,1.06,2.08
2015-11-01,0.01,76.0077,5.1,1.32,2.08
2015-11-02,0.01,76.0077,5.1,1.32,2.12
2015-11-03,0.07,76.0077,5.1,1.32,2.17
2015-11-04,0.07,76.0077,5.1,1.32,2.2
2015-11-05,0.04,76.0077,5.1,1.32,2.21
2015-11-06,0.04,76.0077,5.1,1.32,2.26
2015-11-09,0.05,76.0077,5.1,1.32,2.22
2015-11-10,0.08,76.0077,5.1,1.32,2.19
2015-11-11,0.08,76.0077,5.1,1.32,2.19
